toxic_sentence,non_toxic_sentence,lang
"  Da ist einem fast die AfD lieber! Die stehen wenigstens dazu, elende Faschisten und Nazis zu sein! Die Union ist weder christlich, noch demokratisch noch einig! Was für ein erbärmlicher Haufen Opportunisten und Egoisten","Da ist einem fast die AfD lieber! Die stehen wenigstens dazu, elende Nazis zu sein! Die Union ist weder christlich, noch demokratisch noch einig! Was für ein Haufen Opportunisten und Egoisten",de
" du bist so unsagbar dumm und einfältig , die Sache mit Alexa , jeder weißt dass Monster hitler , die juden aus ganz Europa hat Abtransporten lassen","Du bist so unsagbar einfältig, die Sache mit Alexa, jeder weißt dass Hitler, die Juden aus ganz Europa hat Abtransporten lassen",de
  Wer sich auf die üblen Hetzer von Antifa Zeckenbiss bezieht ist komplett lost.,Wer sich auf die Hetzer von Antifa bezieht ist komplett lost.,de
"Ich sehe Menschen mit Masken demonstrieren gegen hohe Mieten, die Polizei eskaliert die Situation.
Ich sehe Querdenker ihre Verschwörungsmärchen verbreiten ohne Maske und ohne Abstand. Die Polizei winkt ihnen zu.","Ich sehe Menschen mit Masken demonstrieren gegen hohe Mieten, die Polizei eskaliert die Situation. Ich sehe Querdenker ihre Verschwörungsmärchen verbreiten ohne Maske und ohne Abstand. Die Polizei winkt ihnen zu.",de
 den größten respekt für jeden der sich dem terrorregime und der SA-polizei entgegenstellte nachdem ein mann grundlos von den cops zu boden gerissen wurde!  das ist echte solidarität.,den größten respekt für jeden der sich dem terrorregime und der SA-polizei entgegenstellte nachdem ein mann grundlos von den cops zu boden gerissen wurde! das ist echte solidarität.,de
"   Heutzutage sind Parteien wie Prostituierte ( sorry) .Egal ob afd, CDU CSU, FDP oder Grüne. Sie erheben die Stimme für diejenigen die mit Geld um sich schmeißen, nicht jedoch für die anderen braven Bürger. ( siehe cdu/CSU Immobilienkonzern bei Bundesgesetz für ein mietendeckel)!!","Heutzutage sind Parteien wie Prostituierte ( sorry).Egal ob afd, CDU CSU, FDP oder Grüne. Sie erheben die Stimme für diejenigen die mit Geld um sich schmeißen, nicht jedoch für die anderen braven Bürger. ( siehe cdu/CSU Immobilienkonzern bei Bundesgesetz für ein mietendeckel)!!",de
  Dieser Mann ist allenfalls Pressesprecher der Querdenker und der AfD.. absolut untragbar für die #BPK..,Dieser Mann ist allenfalls Pressesprecher der AfD.. absolut untragbar für die #BPK..,de
"                   Der ist behindert, nr o ist ein heranwachsender voller Fanatismus, er denkt seone vorfahren waren Helden anstatt Mörder","Der ist behindert, nr o ist ein heranwachsender voller Fanatismus, er denkt seone vorfahren waren Helden anstatt Mörder",de
"Ist denn schon wieder der 1. April? Kesselflicker u Scherenschleifer als #Fachkräfte? Warum nicht? Wir haben zurzeit ja nur 2.771.000 arbeitslose Facharbeiter, ebenfalls darunter viele Akademiker, wie Ärzte, Ingenieure, Architekten etc., die #Merkel erst 2015 ins Land geholt hat. https://t.co/ajCuwgVT2s","Ist denn schon wieder der 1. April? Kesselflicker u Scherenschleifer als #Fachkräfte? Warum nicht? Wir haben zurzeit ja nur 2.771.000 arbeitslose Facharbeiter, ebenfalls darunter viele Akademiker, wie Ärzte, Ingenieure, Architekten etc., die #Merkel erst 2015 ins Land geholt hat.",de
   ist der größte Maulaffe der sich selbst für ach so wichtig hält. Lieber Menschenleben riskieren als das Mal 2 Stunden keiner seinen Namen sagt.,ist der größte Mensch der sich selbst für ach so wichtig hält. Lieber Menschenleben riskieren als das Mal 2 Stunden keiner seinen Namen sagt.,de
" Halt deinen Mund #mettbrötchen. Es ist ein Feiertag, weil es mein Geburtstag ist. Und jetzt troll dich. #fckafd #AfDrausausdenParlamenten  #afdverbotJETZT","Halt deinen Mund #mettbrötchen. Es ist ein Feiertag, weil es mein Geburtstag ist. Und jetzt troll dich. #fckafd #AfDrausausdenParlamenten #afdverbotJETZT",de
  Die AfD ist in weiten Teilen so islamophob wie antisemitisch. Da haben Sie recht.,Die AfD ist in weiten Teilen so islamophob wie antisemitisch. Da haben Sie recht.,de
     Ich sehe hier auch viele Probleme. Ein Problem ist die fehlende Intelligenz in diesem Land. Liegt wohl am schrecklichen Schulsystem und der Unfähigkeit vorbehaltlos zu recherchieren.,Ich sehe hier auch viele Probleme. Ein Problem ist die fehlende Intelligenz in diesem Land. Liegt wohl am schrecklichen Schulsystem und der Unfähigkeit vorbehaltlos zu recherchieren.,de
"   AFD Bodensatz? 
Das ist ja interessant 
Mit Verlaub sie sind ein arroganter Depp",AFD Bodensatz? Das ist ja interessant Mit Verlaub sie sind arrogant,de
" Dein Gesichtsausdruck, wenn deine 3 Erbsen in deiner Hohlbirne realisieren, dass Dummes Nachplappern von schweren Vorwürfen ohne Belege ziemlich dämlich war!
#Neubauer  #Maassen #annewill https://t.co/J774tnjG7m","Dein Gesichtsausdruck, wenn deine 3 Erbsen in deiner Hohlbirne realisieren, dass Nachplappern von schweren Vorwürfen ohne Belege ziemlich dämlich war! #Neubauer #Maassen #annewill https://t.co/J774tnjG7m",de
"         Das war, bzw. ist schon lange klar. Nur, siehe den WDR-Schmarrn, bzw. die Beleidigung vs. Omis mit *Nazi- u. Müll-Säue, im Alter von der *Merkel, zeigt, dass das geistige Niveau manch dortiger MA von Jahr zu Jahr absinkt.","Das war, bzw. ist schon lange klar. Nur, siehe den WDR-Schmarrn, bzw. die Beleidigung vs. Omis mit *Nazi-Säue, im Alter von der *Merkel, zeigt, dass das geistige Niveau manch dortiger MA von Jahr zu Jahr absinkt.",de
" hurensohn bundesrat ich mach steuerhinterziehung, ich fang jedz an exzessiv Drogen auf strasse zu konsumieren und spritz mir heroin in die leiste vorm rathaus
die umweltsünden werde ich verschweigen,  fick dich hurensohn nazi dreckdsland voller inzest politiker

mfg frankfurt","bundesrat ich mach steuerhinterziehung, ich fang jedz an exzessiv Drogen auf strasse zu konsumieren und spritz mir heroin in die leiste vorm rathaus die umweltsünden werde ich verschweigen",de
#b0105 ich hoffe das heute  die Wasserwerfer zum Einsatz kommen  und es Ordentlich Trännengas zum Einsatz kommt für die ganzen irren die sich nicht an Gesetze halten,#b0105 ich hoffe das heute die Wasserwerfer zum Einsatz kommen und es Ordentlich Trännengas zum Einsatz kommt für die ganzen Leute die sich nicht an Gesetze halten,de
   Ihr Querpfosten seid einfach nur lächerlich 🤡,Ihr seid einfach nur lächerlich,de
" Nichts neues von der rechtspopulistischen AFD, immer Nein und immer Dagegen ohne vernünftige Gegenvorschläge.
Eure Wähler begreifen auch langsam das man mit so einer Partei das Land nicht vorantreibt sondern ruiniert und teilt.
#AfDVerfassungsfeindlich
#afdistnichtnormal","Nichts neues von der rechtspopulistischen AFD, immer Nein und immer Dagegen ohne vernünftige Gegenvorschläge. Eure Wähler begreifen auch langsam das man mit so einer Partei das Land nicht vorantreibt sondern ruiniert und teilt. #AfDVerfassungsfeindlich",de
"Na klar, man verkauft Geimpfte in den Nachrichten mit Privilegien. Oder schreibt dass Impfungen mit negativem Test gleichgestellt wird. Nicht.
Schön Öl ins Feuer der Querdenker und Impfzwang und Abschaffung der Grundrechte. Ach Leute...die Medienkasper und Ihre blöden Headlines.","Na klar, man verkauft Geimpfte in den Nachrichten mit Privilegien. Oder schreibt dass Impfungen mit negativem Test gleichgestellt wird. Nicht. Schön Öl ins Feuer der Querdenker und Impfzwang und Abschaffung der Grundrechte. Ach Leute...die Medienkasper und Ihre Headlines.",de
"  Wieviel Köpfe müssten rollen, um sich wieder glaubhaft zu konservativen Werten zu bekennen?    Ich denke, die Quittung kommt noch. Am Ende bleibt der gleiche Sauhaufen wie die heutige SPD übrig (wenn er es nicht jetzt schon ist). Merkel hat alles zu Scheiße verwandelt.","Wieviel Köpfe müssten rollen, um sich wieder glaubhaft zu konservativen Werten zu bekennen? Ich denke, die Quittung kommt noch. Am Ende bleibt der gleiche Haufen wie die heutige SPD übrig (wenn er es nicht jetzt schon ist). Merkel hat alles verwandelt.",de
" Lasst uns den Hashtag kapern, denn:

#GemeinsamSindWirStark und wählen diese dämlicher Blauwichtel aus dem Bundestag.

#AfDVerfassungsfeindlich #AfDrausausdenParlamenten","Lasst uns den Hashtag kapern, denn: #GemeinsamSindWirStark und wählen diese Leute aus dem Bundestag. #AfDVerfassungsfeindlich #AfDrausausdenParlamenten",de
" Vielleicht ist sie genau die richtige. Vielleicht haben wir aber auch keinen Besseren Kandidaten.
Laschet und Scholz sind definitiv die Falschen.
Was wir aber mit Sicherheit sagen können. Wir brauchen keinen Reitschuster.
Müh dich nicht ab. Ihr kannst du nicht das Wasser reichen.",Vielleicht ist sie genau die richtige. Vielleicht haben wir aber auch keinen Besseren Kandidaten. Laschet und Scholz sind definitiv die Falschen. Was wir aber mit Sicherheit sagen können. Wir brauchen keinen Reitschuster. Müh dich nicht ab. Ihr kannst du nicht das Wasser reichen.,de
"#Impfneid 
Der Hund ist ein durch Züchtung und Zwangsverheiratung hoffnungslos und irreversibel verblödeter Wolf. Bei verhaustierten Menschen ist es nicht viel anders.
Verzüchtete Gehirne können wir am Verhalten erkennen.
Fünftausend Jahre Menschenzucht zeigen deutliche Folgen.",#Impfneid Der Hund ist ein durch Züchtung und Zwangsverheiratung hoffnungslos und irreversibel verheirateter Wolf. Bei verhaustierten Menschen ist es nicht viel anders. Verzüchtete Gehirne können wir am Verhalten erkennen. Fünftausend Jahre Menschenzucht zeigen deutliche Folgen.,de
Merkel kann sich vor Freude kaum halten den Aleman Kartoffeln Kuffar Goyim wird ordentlich Feuer 🔥 unter dem Hintern gemacht und die Deutschen bezahlen brav für diese Verbrechen in dem sie die Verbrecher brav und devot ernähren https://t.co/2gpGzzfRFz,Merkel kann sich vor Freude kaum halten den Aleman Kartoffeln wird ordentlich Feuer 🔥 unter dem Hintern gemacht und die Deutschen bezahlen brav für diese Verbrechen in dem sie die Verbrecher brav und devot ernähren https://t.co/2gpGzzfRFz,de
 #Kadavergehorsam  schleppen die Deutschen seit Jahrtausenden mit sich herum. Das behindert auch den einzelnen Polizisten in der Wahrnehmung von Gut und Schlecht. Wer scheißt denen regelmäßig ins Gehirn?...denn mit Normalität hat das nichts mehr zu tun.,#Kadavergehorsam schleppen die Deutschen seit Jahrtausenden mit sich herum. Das behindert auch den einzelnen Polizisten in der Wahrnehmung von Gut und Schlecht. Wer spielt denen regelmäßig ins Gehirn?...denn mit Normalität hat das nichts mehr zu tun.,de
  Aha. Wieder eine bei der das Hirn zu klein ist ein Wahlprogramm zu begreifen. War klar so als AfD Anhänger. Das die dann aber auch immer noch ihre Dummheit so darstellen müßen ist schon bitter. #afdistnichtnormal #AfDrausausdenParlamenten #fckafd,Aha. Wieder eine bei der das Hirn zu klein ist ein Wahlprogramm zu begreifen. War klar so als AfD Anhänger. Das die dann aber auch immer noch ihre Unwissenheit so darstellen müßen ist schon bitter. #afdistnichtnormal #AfDrausausdenParlamenten #fckafd,de
 Christine Lambrecht ist genauso eine Nazihetzerin welche ihre SS Schergen auf die unschuldigen Bürger und Steuerzahler welche andere Meinung sind einschlagen läßt. Sowelche Nazi Propaganda Hetzer gehören aus dem Bundestag entfernt und in die Klapse weggesperrt.,Christine Lambrecht ist genauso eine Nazi welche ihre SS Schergen auf die unschuldigen Bürger und Steuerzahler welche andere Meinung sind einschlagen läßt. Sowelche Nazi Propaganda Hetzer gehören aus dem Bundestag entfernt und in die Klapse weggesperrt.,de
 Ihr dummen Arschkrampen. Die Querdenker als Leserschaft rettet euch auch nicht. #HaltDieFresseBild,Ihr. Die Querdenker als Leserschaft rettet euch auch nicht. #HaltDieFresseBild,de
"was für ein erbärmlicher Haufen und welche Respektlosigkeit gegenüber Menschen, die durch Corona ihre Liebsten verloren haben oder verlieren werden. Wir sind einfach ein kaltherziges Volk - voller Neid und Häme. Ihr seit der darstellende Teil davon. #allesdichtmachen","Was für ein Haufen und welche Respektlosigkeit gegenüber Menschen, die durch Corona ihre Liebsten verloren haben oder verlieren werden. Wir sind einfach ein kaltherziges Volk - voller Neid und Häme. Ihr seit der darstellende Teil davon. #allesdichtmachen",de
"Schau dir ""ESKALATION! GRÜNEN-CHEFIN Baerbock DROHT UNS!"" auf YouTube an https://t.co/0NCjufWqem diese dumme Kuh von Baerbock wir müssen es verhindern das die drecks verlogene Partei die Grünen an die Macht von Deutschland kommt","Schau dir ""ESKALATION! GRÜNEN-CHEFIN Baerbock DROHT UNS!"" auf YouTube an https://t.co/0NCjufWqem wir müssen es verhindern das die Partei die Grünen an die Macht von Deutschland kommt",de
"  Was soll ich sagen, Coronapandemie zur Rettung der Klimakrise war eine absolute Scheiß Idee von mir.

Wird nicht wieder passieren.

Ich habe nicht bedacht, dass der Mensch im allgemeinen habgierig, faul und dumm ist, aber was soll ich sagen schau mich an, ich bin es auch.","Was soll ich sagen, die Coronapandemie zur Rettung der Klimakrise war eine absolute Idee von mir. Wird nicht wieder passieren. Ich habe nicht bedacht, dass der Mensch im allgemeinen habgierig, faul und dumm ist, aber was soll ich sagen, schau mich an, ich bin es auch.",de
  So geil wie deine Hurenmutter gestern von mir geflankt worden ist du elendiges kleines Miststück du gehörst richtig behindert geschlagen wenn es deine Eltern nicht schon eh jeden Tag machen du Nuttensphn du Bastard du wichser du Fotze,So geil wie deine Mutter gestern von mir geflankt worden ist du gehörst richtig behindert geschlagen wenn es deine Eltern nicht schon eh jeden Tag machen,de
" Fuck Antifa ......mehr gibt es nicht zu sagen , ein Haufen #linksgrünversiffterarbeitsloserinzuchtmenschen .","Antifa......mehr gibt es nicht zu sagen, ein Haufen #linksgrünversiffterarbeitsloserinzuchtmenschen.",de
   Die kann man nur dummerweise nicht abschieben,Die kann man nur nicht abschieben,de
"  … Sie sprechen sicher vom massenhypnotischen Phänomen Covid 19, dem die primitiven Nachkommen unserer Vorfahren hirnlos folgen.","Sie sprechen sicher vom massenhypnotischen Phänomen Covid 19, dem die Nachkommen unserer Vorfahren folgen.",de
 Klar Schiff mit Schmarotzer die nicht arbeiten wollen! Ich soll arbeiten bis fasst 70 für Faulenzer zu ernähren ... ohne mich Herr Merz ... meine Stimme nicht!,Klar Schiff mit Leuten die nicht arbeiten wollen! Ich soll arbeiten bis fasst 70 für Faulenzer zu ernähren... ohne mich Herr Merz... meine Stimme nicht!,de
"  Spielt das eine Rolle, zur Zeit gibt es soviele Bösartigkeit, welche soll man ansprechen! China, Israel, Hamas, Russland, Türkei etc. eine schließt den anderen aus. Sterben und Leidende sind die Zivilisten. Ansonsten können die Schuldigen und Hintermänner zum teufel.","Spielt das eine Rolle, zur Zeit gibt es soviele Bösartigkeit, welche soll man ansprechen! China, Israel, Hamas, Russland, Türkei etc. eine schließt den anderen aus. Sterben und Leidende sind die Zivilisten. Ansonsten können die Schuldigen und Hintermänner gehen.",de
" Ein Land voller Nazis, Rassisten etc...ihr könnt mich alle am Arsch lecken!! Bevor Vollidioten mich in eine bescheuerte Schublade ablegen...jedesmal wenn ich Deutschland verlasse, bin ich automatisch selber Ausländer! Die Dummen merken nicht, dass Sie instrumentalisiert werden.","Ein Land voller Nazis, Rassisten etc...ihr könnt mich alle ablegen!! Bevor Sie mich in eine Schublade ablegen...jedesmal wenn ich Deutschland verlasse, bin ich automatisch selber Ausländer! Die Leute merken nicht, dass Sie instrumentalisiert werden.",de
" Noch untwürfiger als unsere jetzige Regierung kann eh nix mehr sein.

Ursula lässt sich von nem kleine Möchtegern-Diktator demütigen, Merkel und Co. küssen Xi die Füße und Orban kann auch auf den Rechtsstaat spucken ohne Konsequenzen. 

Konservative sind die größten Lappen","Noch untwürfiger als unsere jetzige Regierung kann eh nix mehr sein. Ursula lässt sich von nem kleine Möchtegern-Diktator demütigen, Merkel und Co. küssen Xi die Füße und Orban kann auch auf den Rechtsstaat spucken ohne Konsequenzen. Konservative sind die größten Leute",de
