toxic_sentence,non_toxic_sentence,lang
"Ah no…que no es un “pobrecillo” sino ¡UNA POBRECILLA!… Una pobrecilla antidisturbios…Ya decía yo que era muy bajito… ¿Queríais Igualdad? Pues, chicas…¡¡ESTO ES LA IGUALDAD!! Podríamos hablar de dumb&dumber, pero eso también es suponer que hay uno más listo (o menos oligofrénico) que el otro","Ah no...que no es un “pobrecillo” sino ¡UNA POBRECILLA!... Una pobrecilla antidisturbios...Ya decía yo que era muy bajito... ¿Queríais Igualdad? Pues, chicas...¡¡ESTO ES LA IGUALDAD!! Podríamos hablar de dumb&dumber, pero eso también es suponer que hay uno más listo (o menos oligofrénico) que el otro",es
"Hay también vendedores de dietas veganas o vegetarianas que tratan de demostrar que no somos omnívoros sino vegetarianos como las vacas pero sin buche, unos gilipollas…",Hay también vendedores de dietas veganas o vegetarianas que tratan de demostrar que no somos omnívoros sino vegetarianos como las vacas pero sin buche,es
"He notado que el efecto de la indiferencia ha sido similar en los demás machos chingones de mi edad que presencian el incidente, mas no en los clásicos pendejos que se pasman contemplando el beso derramando baba y aplaudiéndoles a las chicas arrítmicamente como mongolito mientras gritan: ""wuhuuuuuu"", con esa protuberante cara de idiota que les caracteriza","He notado que el efecto de la indiferencia ha sido similar en los demás machos de mi edad que presencian el incidente, mas no en los clásicos que se pasman contemplando el beso derramando baba y aplaudiéndoles a las chicas arrítmicamente mientras gritan: ""wuhuuuuuu"", con esa protuberante cara que les caracteriza",es
"El holocuento es una de las mayores manipulaciones de la historia, creada por los sionistas para justificar el robo de Palestina y el dominio mundial. Los nazis no tenían ningún plan de exterminio, sino de reubicación de los judíos en otros territorios.","El holocuento es una de las mayores manipulaciones de la historia, creada por los sionistas para justificar el robo de Palestina y el dominio mundial. Los nazis no tenían ningún plan de exterminio, sino de reubicación de los judíos en otros territorios.",es
"Pues, como la turba enardecida de maras pasaron a huevo al país y la autoridad mexicana no pudo hacer más para no “encender” la furia de la gente, los delincuentes comenzaron su larga travesía hacía el gaban, donde ya los espera la migra gringa y esa sí no se anda con mamadas","Pues, como la turba enardecida de maras pasaron a huevo al país y la autoridad mexicana no pudo hacer más para no “encender” la furia de la gente, los delincuentes comenzaron su larga travesía hacía el gaban, donde ya los espera la migra gringa y esa sí no se anda con cosas",es
"Que pasa con aquellas que te insultan de cachondeo con insultos como puta o zorra, que resultan ser verdaderamente unas pasotas independientes y se agobian enseguida si estas encima de ellas, pero que realmente resultan ser tiernas e inteligentes pero te hacen quedar como una histérica ? Tengo yo el problema como hombre? A la de 3 días, un pequeño toque, ""¿qué tal va eso?""","Que pasa con aquellas que te insultan con insultos, que resultan ser verdaderamente unas pasotas independientes y se agobian enseguida si estas encima de ellas, pero que realmente resultan ser tiernas e inteligentes pero te hacen quedar como una histérica? Tengo yo el problema como hombre? A la de 3 días, un pequeño toque, ""¿qué tal va eso?""",es
"Y el segundo habría sido un amigo de Ángel Avendaño en la prisión del Cusco, un qorilazo, un wakachuta y monolingüe quechua que no sabía leer ni escribir","Y el segundo habría sido un amigo de Ángel Avendaño en la prisión del Cusco, un wakachuta y monolingüe quechua que no sabía leer ni escribir",es
"Cuando una mujer tiene el culo sucio, la única forma de limpiarlo es con un buen polvo.","Cuando una mujer está sucia, la única forma de limpiarla es con un buen polvo.",es
Madres y demás familiares del mundo: que todo tu entorno hable de que sangras por el chichi con 11 años da una vergüenza que te cagas,Madres y demás familiares del mundo: que todo tu entorno hable de que sangras por el chichi con 11 años da una vergüenza,es
"Gracioso que te burles de los manlets, cuando vos sos uno con un complejo de Napoleón","Gracioso que te burles de los manlets, cuando vos sos uno con un complejo de Napoleón",es
"Lástima que tengan tanta Caca en la cabezas los peruanos, amenazan, odian, son resentidos, pierden siempre en todo ámbito, incluyendo lo principal, el desarrollo de su pueblo, de ahí tanta ignorancia, en el pasado con barcos de madera los enfrentamos y finalmente les ganamos, ahora siguen pensando de la misma manera.","Lástima que tengan tantas cosas en la cabezas los peruanos, amenazan, odian, son resentidos, pierden siempre en todo ámbito, incluyendo lo principal, el desarrollo de su pueblo, de ahí tanta ignorancia, en el pasado con barcos de madera los enfrentamos y finalmente les ganamos, ahora siguen pensando de la misma manera.",es
"Yo tambien la he catado, la guila es muy rica, tiene unas tetas operadas pero bien hechas, y un culito redondo y apretado, la mamada que hace es de las mejores que he probado ","Yo tambien la he catado, la guila es muy rica, tiene unas tetas operadas pero bien hechas, y un culito redondo y apretado, la mamada que hace es de las mejores que he probado",es
"Cómo te va a gustar ese manlet, si parece un niño con barba, y encima es un pelotudo","Cómo te va a gustar ese hombre, si parece un niño con barba, y encima es malo",es
"”Escribo desde la fealdad, y para las feas, las viejas, las frígidas, las mal folladas, las infollables, las camioneras, las histéricas, las taradas, todas las excluidas del gran mercado de la buena chica","”Escribo desde la fealdad, y para las viejas, las frígidas, las infollables, las camioneras, todas las excluidas del gran mercado de la buena chica",es
"Qué sabrán los Z de la vida, si solo han crecido con pantallas, redes sociales y videojuegos, si no han tenido que luchar por nada, si se creen que todo les viene dado, si se ofenden por todo y no respetan nada, si no tienen valores ni principios, si son unos flojos y unos consentidos","Qué sabrán los Z de la vida, si solo han crecido con pantallas, redes sociales y videojuegos, si no han tenido que luchar por nada, si se creen que todo les viene dado, si se ofenden por todo y no respetan nada, si no tienen valores ni principios",es
@matias_prats Eres así de subnormal de nacimiento o lo tienes que entrenar cada mañana al levantarte? #jodidoretrasado,@matias_prats Eres así de nacimiento o lo tienes que entrenar cada mañana al levantarte?,es
Y tampoco puedes decir muy alto que son una mierda porque quedas como si no tuvieras el graduado escolar o que eres medio monguer,Y tampoco puedes decir muy alto que son malos porque quedas como si no tuvieras el graduado escolar o que eres medio,es
Está comenzando a sentirse tan sexualmente frustrada que se follará a cualquiera,Está comenzando a sentirse tan sexualmente frustrada que se enojará con cualquiera.,es
"Una cosa es que los venecos vengan a buscar oportunidades y otra que se crean dueños de todo, que se burlen de los ecuatorianos, que nos roben, que nos contagien enfermedades y que nos quiten las mujeres","Una cosa es que los venezolanos vengan a buscar oportunidades y otra que se crean dueños de todo, que se burlen de los ecuatorianos, que nos roben, que nos contagien enfermedades y que nos quiten las mujeres",es
los asesinos castros controlan y chantajean porque casi todas las islitas de basura del caribe son controlables y chantajeables,Los castros controlan y chantajean porque casi todas las islas del Caribe son controlables y chantajeables.,es
"Señalaremos al que llamamos cristiano porque en su nombre los papas asesinaron, y también a los que miramos como musulmanes por el latiguillo de la guerra santa, a los judíos porque mataron a Jesús y se llaman los elegidos, y a los que votan nacional porque Sabino dijo chorradas sobre los maquetos, o porque José Antonio nos dotó de valores universales","Señalaremos al que llamamos cristiano porque en su nombre los papas asesinaron, y también a los que miramos como musulmanes por el latiguillo de la guerra santa, a los judíos porque mataron a Jesús y se llaman los elegidos, y a los que votan nacional porque Sabino dijo cosas sobre los maquetos, o porque José Antonio nos dotó de valores universales",es
"Pero todo aun era color de Rosa hasta que apareció un tipo huevon, llamado Simón Bolívar el 24 de julio junio de 1783, uno de esos millonarios Españoles nacidos en el territorio o provincia Veneca de España, que se creía sangre azul, pero mas sangre azul que todos los demás Españoles nacidos en Venecolandia y como tenia un caballo blanco blanquito se lanzó a político y dijo que todo el espacio geográfico iba a ser suyo e iba a mandar a lavar el culo a los españoles, pero no los españoles que vivían aquí, sino a los de España","Pero todo aun era color de Rosa hasta que apareció un tipo llamado Simón Bolívar el 24 de julio junio de 1783, uno de esos millonarios Españoles nacidos en el territorio o provincia Veneca de España, que se creía sangre azul, pero mas sangre azul que todos los demás Españoles nacidos en Venecolandia y como tenia un caballo blanco blanquito se lanzó a político y dijo que todo el espacio geográfico iba a ser suyo e iba a mandar",es
"El Hitler querido y aclamado por millones, el orador genial el verdadero revolucionario, el soldado y estratega único el Hitler que dio trabajo a borbotones, el obrero, constructor, el impulsor del arte y la ciencia, el protector de los campesinos el po1itico sincero, el gran europeísta, fervoroso wagneriano el Hitler vegetariano por amor a animales, y el que consiguió por fin la alegría de vivir para todos una época, destaco en todas sus facetas como ningún otro antes que él, todo ello aglutinado le ha convertido en el mayor genio de la historia moderna","El Hitler querido y aclamado por millones, el orador genial el verdadero revolucionario, el soldado y estratega único el Hitler que dio trabajo a borbotones, el obrero, constructor, el impulsor del arte y la ciencia, el protector de los campesinos el político sincero, el gran europeísta, fervoroso wagneriano el Hitler vegetariano por amor a animales, y el que consiguió por fin la alegría de vivir para todos una",es
