toxic_sentence,non_toxic_sentence,lang
يا نااس يا عبط يا عشمانين في فرصة تانية للقاا بطلوا أوهام بقا و كفاية أوهام و اسمعوا عيشوا بزمة و ودعوا كل حاجة بتعملوها و كل حد بتشوفوه و كل كلمة بتقولوها و كل لحد بتسمعووه 🎶💕,يا نااس يا عشمانين في فرصة تانية للقاا بطلوا أوهام بقا و كفاية أوهام و اسمعوا عيشوا بزمة و ودعوا كل حاجة بتعملوها و كل حد بتشوفوه و كل كلمة بتقولوها و كل لحد بتسمعووه 🎶💕,ar
 والحشا عقلاتك متل الصباط كل يوم بدو دعس بالاجر,عقلاتك متل الصباط كل يوم بدو دعس بالاجر,ar
       انا ممكن اكون شفت حكم متحيز ضد الأهلي ولكني أبداً لم أري في حياتي حكم كاره للأهلي بشدة مثل هذا الحكم الله لا يوفقه دنيا و آخرة بكاري جساما حسبي الله ونعم الو,انا ممكن اكون شفت حكم متحيز ضد الأهلي ولكني أبداً لم أري في حياتي حكم كاره للأهلي بشدة مثل هذا الحكم الله لا يوفقه دنيا و آخرة,ar
والله وبالله وتالله نكرهك مايا أشد كره,والله وبالله وتالله نكرهك مايا أشد كره,ar
جبران باسيل أنت متعود على تأدية الأدوار القذرة؛ فلا غرابة,جبران باسيل أنت متعود على تأدية الأدوار السيئة، فلا غرابة,ar
  قوي عندك ... انو الخيار الآخر صار غنم ... تفه عموديلك شو بشعة ...,قوي عندك... انو الخيار الآخر صار غنم... تفه عموديلك شو بشعة...,ar
 يا عيب الشوم عليكي يا موّتي (مرتّي) ! تفه عأصلك، لو في اهل يربوكي ما بتهوشي هيك. بس مربايين معزابة.,يا عيب الشوم عليكي يا موّتي (مرتّي)! تفه عأصلك، لو في اهل يربوكي ما بتهوشي هيك. بس مربايين معزابة.,ar
 انت يا شخاخة عم تقيمي وطنية السيد ���,انت عم تقيمي وطنية السيد,ar
اديش عثمان داعس على راسك يا وهاب المنافق على كل حال عثمان هو الكسبان اذا كنت تكره فهو في عقلك وان كنت ت…,اديش عثمان داعس على راسك يا وهاب المنافق على كل حال عثمان هو الكسبان اذا كنت تكره فهو في عقلك وان كنت ت...,ar
جبران باسيل مهضوم كتير قال بدو يعمر سوريا و هوي ببلدو لبنان مش قادر يعمر مجرور,جبران باسيل مهضوم كتير قال بدو يعمر سوريا و هوي ببلدو لبنان مش قادر يعمر,ar
ولك حل عنا حروب من ما طلعت ما خلصت الحكايه على أساس انتوا جبتوا الخير على لبنان بيكفي مزبلة هيدا…,ولك حل عنا حروب من ما طلعت ما خلصت الحكايه على أساس انتوا جبتوا الخير على لبنان بيكفي مزبلة هيدا...,ar
     تحرير فلسطين اله رجاله ، وانتوا يا نسل البنجال والهنود، كل نسلكم مخلط من السواقين والخدم ، آل سلول يهود مستعبدينكم ومخنثيكم يا حوش يا زبالة الامم يا عرة الشعوب ، نصيحه اعمل فحص جينات لحا,تحرير فلسطين اله رجاله ، وانتوا يا نسل البنجال والهنود، كل نسلكم مخلط من السواقين والخدم ، آل سلول يهود مستعبدينكم ومخنثيكم، نصيحه اعمل فحص جينات لحا,ar
يا أمير الشتامين أملك بالفوز مثل أمل إبليس بالجنه,يا أمير الشتامين أملك بالفوز مثل أمل إبليس بالجنه,ar
 انك بكل تواضع سفيهة منحطة عديمة المبدأ، ويجوز فيك القول بل يجب انك وضيعة، لست إلا مأمورة غبية تحتاجين ال… ://./68,انك بكل تواضع عديمة المبدأ، ويجوز فيك القول بل يجب انك وضيعة، لست إلا مأمورة تحتاجين ال... ://./68,ar
انتا عاهرة أم سياسي أم شيخ عقل؟,أنت سياسي أم شيخ عقل؟,ar
@User.IDX #الخونة قطرائيل وأشباهها و #الخنزيرة و #المرتزقة موتوا بغيظكم فأنتم 👟👟 للعروبة ياخونة الأوطان ,@User.IDX #قطرائيل وأشباهها و #المرتزقة موتوا بغيظكم فأنتم 👟👟 للعروبة ياخونة الأوطان,ar
 :  من هذا المنبر احب اقول ليكي اني مشتاقة ليكي شوق ما عادي يا معفنة يا خاينة 💔☹️سلمي 👋🏻,من هذا المنبر احب اقول ليكي اني مشتاقة ليكي شوق ما عادي 💔☹️سلمي 👋🏻,ar
الله يلعن لي بشرت فيك وقت خلقت,بشرت فيك وقت خلقت,ar
لا يحق له طبعا لانه يتم معاقبة المجني عليها من جديد بتزويجها من هذا الوحش الوغد والخنزير ويجب تطبيق أشد العقوبات القاسية و الرادعة على هؤلاء المرضى النفسيين كالموت بالتعذيب او الإعدام ,لا يحق له طبعا لانه يتم معاقبة المجني عليها من جديد بتزويجها من هذا الشخص ويجب تطبيق أشد العقوبات القاسية و الرادعة على هؤلاء المرضى النفسيين كالموت بالتعذيب او الإعدام,ar
@User.IDX متى أقر عليكم لعنة الله ,@User.IDX متى أقر عليكم,ar
  أعتذر لعقلك الصغير يا أهبل<>النقاش مع البهائم غير مجدي<>ردودك مضحكة يا شحاذ يا متشرد<>حقدك ع السعودية وحكامها سيقتلك ونتمنى ذلك<>اليمن لها أبناؤها العقلاء الأقوياء وليس التافهين من أمثالك ،،,أعتذر لعقلك الصغير<>النقاش مع البهائم غير مجدي<>ردودك مضحكة<>حقدك ع السعودية وحكامها سيقتلك ونتمنى ذلك<>اليمن لها أبناؤها العقلاء الأقوياء وليس من أمثالك ،،,ar
 انشالله بضل قاهريتك الضاحية ما اتفهك,انشالله بضل الضاحية ما اتفهك,ar
يخرج السبسي الصليبي معامل خمر يصبح خارجي,يخرج السبسي الصليبي معامل خمر يصبح خارجي,ar
 #ديما_الوطية هيدا انتصار يا غشيمة فلننتظر,#ديما_الوطية هيدا انتصار فلننتظر,ar
نيك امك فلوسك يعطك عصبة الكبوس هابل عصبة باريس,فلوسك يعطك هابل عصبة باريس,ar
 انتي ولا كلمة بتطلع مزبوطة معيك ��يقع عمريك انتي اخر وحدة لازم تحكي بهلموضوع,انتي ولا كلمة بتطلع مزبوطة معيك يقع عمريك انتي اخر وحدة لازم تحكي بهلموضوع,ar
نحن لكا بالمرصاد الجبل قمه من النضال وانتا غريب عنا انت مرتزقه لايران الدروز احرار ان جهلت التاريخ يا عبد علي المملوك,نحن لكا بالمرصاد الجبل قمه من النضال وانتا غريب عنا انت دروز احرار ان جهلت التاريخ يا عبد علي المملوك,ar
 ان شاء الله بيقبرك وبنرتاح منك. اذا السيد خيفان هههه. من اسرائيل  ما خفنا منا بدك نخاف منكون يا صعاليك.… ://./6,ان شاء الله بيقبرك وبنرتاح منك. اذا السيد خيفان هههه. من اسرائيل ما خفنا منا بدك نخاف منكون.... ://./6,ar
صدق الوئام لأن الكتلة السياسية التي تقود اليوم قاطرة العهر السياسي لم تتوانى في هتك المسلّمات وتجاوز ك…,صدق الوئام لأن الكتلة السياسية التي تقود اليوم قاطرة العهر السياسي لم تتوانى في هتك المسلّمات وتجاوز ك...,ar
 يا معاقة، إذا الحزب بحد ذاتو طلع بيان آنو ما آلو علاقة بإللي نزلو. من وين بتجيبي اخبارك بس���,يا معاقة، إذا الحزب بحد ذاتو طلع بيان آنو ما آلو علاقة بإللي نزلو. من وين بتجيبي اخبارك بس,ar
